,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,opinion
3673,6.4,0.23,0.37,2.066862759472976,-2.995732273553991,60.0,150.0,0.99488,2.86,0.49,2.2300144001592104,1
3674,5.9,0.34,0.25,0.6931471805599453,-3.170085660698769,12.0,110.0,0.99034,3.02,0.54,2.4336133554004498,1
3675,5.0,0.33,0.23,2.468099531471619,-3.506557897319982,23.0,158.0,0.99322,3.41,0.64,2.468099531471619,1
3676,5.4,0.29,0.38,0.1823215567939546,-3.540459448995663,31.0,132.0,0.98895,3.28,0.36,2.517696472610991,1
3677,8.0,0.33,0.35,2.302585092994046,-3.3524072174927233,22.0,108.0,0.99457,3.12,0.36,2.451005098112319,1
3678,6.4,0.3,0.33,1.6486586255873816,-2.995732273553991,30.0,137.0,0.99304,3.26,0.58,2.4069451083182885,0
3679,6.4,0.33,0.3,1.9740810260220096,-3.1941832122778293,42.0,168.0,0.99331,3.22,0.49,2.4069451083182885,1
3680,7.0,0.33,0.78,2.2925347571405443,-3.170085660698769,21.0,251.0,0.99435,3.01,0.55,2.3978952727983707,1
3681,6.7,0.45,0.3,1.667706820558076,-3.3242363405260273,27.0,165.0,0.99122,3.12,0.46,2.501435951739211,1
3682,6.5,0.36,0.31,2.60638654732571,-2.9374633654300153,20.0,113.0,0.99544,3.2,0.56,2.3978952727983707,1
3683,5.8,0.42,0.3,0.7884573603642703,-3.3524072174927233,26.0,129.0,0.989,3.32,0.47,2.5572273113676265,1
3684,7.1,0.39,0.3,2.2925347571405443,-3.2968373663379125,29.0,124.0,0.99414,3.07,0.42,2.388762789235098,1
3685,6.7,0.53,0.29,1.4586150226995167,-2.6736487743848776,20.0,114.0,0.99014,3.22,0.59,2.5952547069568657,1
3686,6.7,0.66,0.0,2.5649493574615367,-3.4112477175156566,32.0,75.0,0.99551,3.15,0.5,2.3702437414678603,1
3687,6.5,0.16,0.33,0.0,-3.611918412977808,23.0,75.0,0.9908,3.3,0.39,2.4336133554004498,1
3688,8.3,0.22,0.34,0.09531017980432493,-3.146555163288575,20.0,116.0,0.9927,3.0,0.47,2.322387720290225,1
3689,6.9,0.23,0.35,1.9315214116032138,-3.506557897319982,45.0,116.0,0.99244,2.8,0.54,2.3978952727983707,1
3690,6.4,0.17,0.34,2.5952547069568657,-3.123565645063876,45.0,139.0,0.99752,3.06,0.43,2.2082744135228043,1
3691,5.0,0.33,0.18,1.5260563034950492,-3.4420193761824103,40.0,124.0,0.99114,3.18,0.4,2.3978952727983707,1
3692,6.8,0.38,0.29,2.2925347571405443,-3.2968373663379125,40.0,146.0,0.99326,3.11,0.37,2.4423470353692043,1
3693,6.5,0.29,0.32,1.0986122886681098,-3.3242363405260273,38.0,93.0,0.9906,3.16,0.59,2.4849066497880004,1
3694,6.9,0.29,0.32,1.7578579175523736,-3.2188758248682006,16.0,112.0,0.993,3.04,0.58,2.4159137783010487,0
3695,6.6,0.28,0.3,2.5572273113676265,-3.4112477175156566,31.0,177.0,0.99479,3.12,0.39,2.4159137783010487,1
3696,6.2,0.36,0.27,1.1631508098056809,-3.4420193761824103,13.0,73.0,0.98942,2.9,0.69,2.533696813957432,1
3697,6.0,0.615,0.04,-0.2231435513142097,-3.4420193761824103,8.0,50.0,0.99036,3.14,0.4,2.3978952727983707,0
3698,5.9,0.44,0.36,0.9162907318741551,-3.506557897319982,12.0,73.0,0.99201,3.22,0.48,2.379546134130174,1
3699,5.9,0.42,0.36,0.8754687373538999,-3.3813947543659757,19.0,77.0,0.99184,3.25,0.48,2.388762789235098,0
3700,5.8,0.34,0.21,1.9740810260220096,-3.1941832122778293,48.0,146.0,0.99441,3.16,0.49,2.2823823856765264,0
3701,5.8,0.27,0.2,1.9878743481543455,-3.2188758248682006,42.0,145.0,0.99442,3.15,0.48,2.2823823856765264,0
3702,7.1,0.33,0.18,1.840549633397487,-2.364460496712133,27.0,166.0,0.99474,2.9,0.49,2.2512917986064953,0
3703,6.1,0.44,0.28,1.4469189829363254,-3.4420193761824103,43.0,132.0,0.9916,3.26,0.47,2.4218485141167214,1
3704,7.3,0.28,0.37,0.1823215567939546,-3.2441936328524905,26.0,99.0,0.99198,3.01,0.62,2.379546134130174,0
3705,5.2,0.5,0.18,0.6931471805599453,-3.3242363405260273,23.0,129.0,0.98949,3.36,0.77,2.5952547069568657,1
3706,6.1,0.44,0.28,1.4469189829363254,-3.4420193761824103,43.0,132.0,0.9916,3.26,0.47,2.424802725718295,1
3707,6.4,0.62,0.12,1.547562508716013,-2.8134107167600364,33.0,196.0,0.99556,3.22,0.48,2.186051276738094,0
3708,6.4,0.38,0.19,1.5040773967762742,-3.270169119255751,36.0,119.0,0.99151,3.07,0.42,2.4159137783010487,1
3709,7.5,0.305,0.38,0.3364722366212129,-3.0576076772720784,30.0,95.0,0.99158,3.22,0.52,2.4423470353692043,1
3710,6.5,0.5,0.22,1.410986973710262,-3.3242363405260273,35.0,131.0,0.9902,3.26,0.55,2.5649493574615367,1
3711,6.6,0.4,0.3,1.667706820558076,-3.270169119255751,20.0,125.0,0.99204,3.36,0.73,2.533696813957432,1
3712,6.4,0.4,0.25,1.4350845252893227,-3.4420193761824103,15.0,91.0,0.98988,3.26,0.52,2.5726122302071057,1
3713,8.3,0.49,0.23,1.8946168546677629,-3.3813947543659757,6.0,158.0,0.99344,3.05,0.48,2.4159137783010487,0
3714,6.3,0.3,0.91,2.1041341542702074,-3.3813947543659757,50.0,199.0,0.99394,3.39,0.49,2.4595888418037104,1
3715,6.1,0.19,0.37,0.9555114450274363,-3.1941832122778293,24.0,99.0,0.99153,3.18,0.5,2.388762789235098,1
3716,5.6,0.24,0.34,0.6931471805599453,-3.1941832122778293,14.0,73.0,0.98981,3.04,0.45,2.451005098112319,1
3717,5.7,0.25,0.32,2.501435951739211,-3.1941832122778293,43.0,127.0,0.99524,3.23,0.53,2.341805806147327,1
3718,6.6,0.21,0.39,0.8329091229351039,-3.1941832122778293,31.0,102.0,0.99221,3.22,0.58,2.388762789235098,1
3719,6.2,0.28,0.41,1.6094379124341003,-3.146555163288575,50.0,188.0,0.99318,3.23,0.64,2.379546134130174,1
3720,5.8,0.29,0.38,2.3702437414678603,-3.270169119255751,49.0,136.0,0.99366,3.11,0.59,2.4159137783010487,1
3721,5.8,0.345,0.15,2.379546134130174,-3.4112477175156566,26.0,120.0,0.99494,3.25,0.49,2.302585092994046,1
3722,6.5,0.51,0.25,0.5306282510621704,-3.036554268074246,39.0,177.0,0.99212,3.28,0.57,2.3577043925305827,0
3723,6.0,0.24,0.41,0.26236426446749106,-3.3242363405260273,42.0,118.0,0.99018,3.04,0.64,2.4624337936518508,1
3724,6.5,0.51,0.25,0.5306282510621704,-3.036554268074246,39.0,177.0,0.99212,3.28,0.57,2.3608540011180215,0
3725,6.9,0.54,0.26,2.5416019934645457,-3.0159349808715104,59.0,195.0,0.99596,3.26,0.54,2.3513752571634776,1
3726,6.0,0.24,0.41,0.26236426446749106,-3.3242363405260273,42.0,118.0,0.99018,3.04,0.64,2.463853240590168,1
3727,6.6,0.26,0.36,0.1823215567939546,-3.3524072174927233,43.0,126.0,0.99094,3.01,0.63,2.4336133554004498,1
3728,5.7,0.24,0.3,0.26236426446749106,-3.506557897319982,25.0,98.0,0.98968,3.37,0.43,2.517696472610991,1
3729,6.5,0.21,0.35,1.7404661748405046,-3.146555163288575,47.0,197.0,0.99392,3.24,0.5,2.312535423847214,1
3730,6.8,0.29,0.22,1.2237754316221157,-3.3524072174927233,40.0,122.0,0.99024,3.09,0.47,2.509599262378372,1
3731,5.0,0.24,0.34,0.09531017980432493,-3.3813947543659757,49.0,158.0,0.98774,3.32,0.32,2.5726122302071057,1
3732,5.9,0.18,0.28,0.0,-3.2968373663379125,24.0,88.0,0.99094,3.29,0.55,2.365559892155434,1
3733,5.8,0.26,0.29,0.0,-3.170085660698769,35.0,101.0,0.99044,3.36,0.48,2.4336133554004498,1
3734,6.7,0.61,0.21,0.5007752879124892,-2.145581344184381,40.0,240.0,0.9938,3.11,0.57,2.2300144001592104,0
3735,5.7,0.695,0.06,1.916922612182061,-3.170085660698769,9.0,84.0,0.99432,3.44,0.44,2.322387720290225,0
3736,5.6,0.695,0.06,1.916922612182061,-3.170085660698769,9.0,84.0,0.99432,3.44,0.44,2.322387720290225,0
3737,5.7,0.39,0.25,1.589235205116581,-3.4112477175156566,49.0,113.0,0.98966,3.26,0.58,2.5726122302071057,1
3738,6.1,0.38,0.47,0.3364722366212129,-2.9759296462578115,59.0,210.0,0.99309,3.24,0.5,2.2617630984737906,0
3739,6.3,0.36,0.28,0.9162907318741551,-3.3524072174927233,18.0,73.0,0.98868,3.1,0.47,2.5494451709255714,1
3740,6.0,0.29,0.41,2.379546134130174,-3.036554268074246,55.0,149.0,0.9937,3.09,0.59,2.394860369407168,1
3741,6.0,0.29,0.41,2.379546134130174,-3.036554268074246,55.0,149.0,0.9937,3.09,0.59,2.3978952727983707,1
3742,7.1,0.43,0.25,1.0296194171811581,-3.3242363405260273,43.0,132.0,0.98975,3.21,0.47,2.5952547069568657,1
3743,6.6,0.25,0.25,0.26236426446749106,-3.2188758248682006,28.0,85.0,0.98984,2.87,0.48,2.4159137783010487,1
3744,6.6,0.33,0.41,0.6931471805599453,-3.611918412977808,14.0,79.0,0.99063,3.27,0.63,2.517696472610991,1
3745,8.0,0.23,0.41,0.09531017980432493,-3.036554268074246,35.0,150.0,0.99168,3.09,0.47,2.4159137783010487,0
3746,7.3,0.17,0.36,2.1041341542702074,-3.575550768806933,44.0,111.0,0.99272,3.14,0.41,2.517696472610991,1
3747,6.0,0.17,0.33,1.791759469228055,-3.3242363405260273,30.0,111.0,0.99362,3.32,0.58,2.315830319415119,1
3748,6.1,0.16,0.34,1.8082887711792655,-3.3813947543659757,31.0,114.0,0.99365,3.32,0.58,2.315830319415119,1
3749,6.4,0.31,0.53,2.174751721484161,-2.864704011147587,36.0,221.0,0.99642,3.17,0.44,2.2082744135228043,0
3750,6.1,0.16,0.34,1.8082887711792655,-3.3813947543659757,31.0,114.0,0.99365,3.32,0.58,2.3174737054877963,1
3751,6.0,0.17,0.33,1.791759469228055,-3.3242363405260273,30.0,111.0,0.99362,3.32,0.58,2.3174737054877963,1
3752,5.9,0.44,0.33,0.1823215567939546,-3.0159349808715104,12.0,117.0,0.99134,3.46,0.44,2.4423470353692043,0
3753,6.6,0.285,0.49,2.4336133554004498,-3.3524072174927233,57.0,137.0,0.99732,3.08,0.54,2.186051276738094,1
3754,4.9,0.335,0.14,0.26236426446749106,-3.3242363405260273,69.0,168.0,0.99212,3.47,0.46,2.3481956045645695,0
3755,6.0,0.28,0.52,1.824549292051046,-3.575550768806933,37.0,104.0,0.99161,3.28,0.51,2.468099531471619,1
3756,5.8,0.35,0.29,1.1631508098056809,-3.3813947543659757,41.0,151.0,0.9912,3.35,0.58,2.453874540253739,1
3757,5.7,0.21,0.37,1.5040773967762742,-3.2188758248682006,58.0,140.0,0.99332,3.29,0.62,2.3608540011180215,1
3758,6.5,0.25,0.32,2.2925347571405443,-3.101092789211817,41.0,128.0,0.99636,3.18,0.52,2.2617630984737906,1
3759,4.7,0.335,0.14,0.26236426446749106,-3.3242363405260273,69.0,168.0,0.99212,3.47,0.46,2.3513752571634776,0
3760,6.8,0.63,0.04,0.26236426446749106,-2.8473122684357177,25.0,133.0,0.99271,3.17,0.39,2.322387720290225,0
3761,5.6,0.27,0.37,-0.10536051565782628,-3.6888794541139363,11.0,49.0,0.98845,3.29,0.33,2.5726122302071057,1
3762,6.8,0.32,0.33,-0.35667494393873245,-3.611918412977808,15.0,66.0,0.9899,3.11,0.31,2.468099531471619,1
3763,6.5,0.33,0.32,0.0,-3.1941832122778293,39.0,120.0,0.99004,3.06,0.37,2.501435951739211,1
3764,6.0,0.24,0.34,0.0,-3.3242363405260273,52.0,184.0,0.99097,3.44,0.44,2.4379897300002487,1
3765,7.2,0.26,0.32,2.341805806147327,-2.7806208939370456,23.0,114.0,0.9966,3.23,0.49,2.3513752571634776,0
3766,6.7,0.16,0.32,2.5257286443082556,-3.3524072174927233,18.0,156.0,0.99666,2.88,0.36,2.1972245773362196,1
3767,6.9,0.19,0.31,2.9575110607337933,-3.146555163288575,38.0,167.0,0.99954,2.93,0.52,2.2082744135228043,1
3768,6.0,0.36,0.32,0.09531017980432493,-2.9374633654300153,26.0,173.0,0.99414,3.38,0.54,2.174751721484161,0
3769,6.7,0.35,0.32,2.1972245773362196,-3.4420193761824103,29.0,113.0,0.99188,3.13,0.65,2.5572273113676265,1
3770,6.1,0.15,0.4,0.1823215567939546,-3.506557897319982,19.0,84.0,0.98926,3.19,0.96,2.5649493574615367,1
3771,7.0,0.27,0.74,0.26236426446749106,-1.7544636844843582,34.0,121.0,0.99334,3.04,0.46,2.2192034840549946,1
3772,6.8,0.3,0.33,2.5494451709255714,-3.1941832122778293,60.0,168.0,0.99659,3.1,0.56,2.2823823856765264,0
3773,6.4,0.69,0.09,2.028148247292285,-3.123565645063876,34.0,144.0,0.9948,3.26,0.38,2.312535423847214,1
3774,5.9,0.12,0.28,0.3364722366212129,-3.2968373663379125,36.0,83.0,0.99074,3.33,0.42,2.388762789235098,1
3775,6.3,0.36,0.5,2.1162555148025524,-2.9374633654300153,51.0,202.0,0.9955,3.2,0.51,2.2617630984737906,1
3776,5.7,0.27,0.16,2.1972245773362196,-2.9374633654300153,32.0,111.0,0.99474,3.36,0.37,2.341805806147327,1
3777,6.1,0.22,0.4,0.6151856390902335,-3.473768074496991,25.0,111.0,0.98966,3.03,0.3,2.468099531471619,1
3778,5.6,0.205,0.16,2.529720665577793,-2.9759296462578115,31.0,115.0,0.99564,3.4,0.38,2.379546134130174,1
3779,7.2,0.33,0.28,0.3364722366212129,-3.3813947543659757,26.0,109.0,0.99246,3.28,0.57,2.3608540011180215,1
3780,5.9,0.21,0.31,0.5877866649021191,-3.4112477175156566,45.0,142.0,0.98984,3.35,0.5,2.5416019934645457,1
3781,5.4,0.33,0.31,1.3862943611198906,-3.506557897319982,27.0,108.0,0.99031,3.3,0.43,2.501435951739211,1
3782,5.4,0.205,0.16,2.529720665577793,-2.9759296462578115,31.0,115.0,0.99564,3.4,0.38,2.379546134130174,1
3783,6.4,0.28,0.28,1.0986122886681098,-3.2188758248682006,19.0,98.0,0.99216,3.25,0.47,2.4069451083182885,1
3784,6.7,0.15,0.32,2.066862759472976,-3.3813947543659757,17.0,81.0,0.99512,3.29,0.31,2.302585092994046,1
3785,5.5,0.315,0.38,0.9555114450274363,-3.4112477175156566,10.0,69.0,0.9909,3.12,0.59,2.379546134130174,1
3786,4.8,0.225,0.38,0.1823215567939546,-2.6036901857779675,47.0,130.0,0.99132,3.31,0.4,2.33214389523559,1
3787,5.2,0.24,0.15,1.9600947840472698,-3.146555163288575,32.0,134.0,0.99378,3.24,0.48,2.2925347571405443,1
3788,6.6,0.27,0.32,0.26236426446749106,-3.123565645063876,18.0,93.0,0.99044,3.11,0.56,2.505525936990736,0
3789,6.1,0.32,0.33,2.3702437414678603,-3.3242363405260273,27.0,98.0,0.99521,3.34,0.52,2.322387720290225,1
3790,6.0,0.25,0.28,2.0412203288596382,-2.9374633654300153,37.0,132.0,0.99489,3.06,0.5,2.2407096892759584,1
3791,6.4,0.42,0.46,2.128231705849268,-2.995732273553991,58.0,180.0,0.99495,3.18,0.46,2.272125885509337,1
3792,6.9,0.31,0.33,2.5416019934645457,-3.270169119255751,33.0,116.0,0.9954,3.04,0.65,2.341805806147327,1
3793,6.3,0.48,0.48,0.5877866649021191,-3.3524072174927233,35.0,96.0,0.99121,3.49,0.74,2.501435951739211,1
3794,7.2,0.21,0.31,2.3513752571634776,-3.3524072174927233,36.0,122.0,0.99478,3.12,0.4,2.3608540011180215,1
3795,6.8,0.32,0.43,0.47000362924573563,-2.995732273553991,4.0,65.0,0.99346,3.27,0.47,2.3702437414678603,0
3796,7.9,0.3,0.6,0.6151856390902335,-3.036554268074246,13.0,106.0,0.99331,3.24,0.49,2.47232786758114,0
3797,5.3,0.31,0.38,2.3513752571634776,-3.473768074496991,53.0,140.0,0.99321,3.34,0.46,2.4595888418037104,1
3798,5.2,0.185,0.22,0.0,-3.506557897319982,47.0,123.0,0.99218,3.55,0.44,2.3174737054877963,1
3799,5.5,0.16,0.31,0.1823215567939546,-3.649658740960655,31.0,68.0,0.9898,3.33,0.44,2.453874540253739,1
3800,6.0,0.17,0.36,0.5306282510621704,-3.170085660698769,14.0,61.0,0.99144,3.22,0.54,2.379546134130174,1
3801,6.0,0.16,0.36,0.47000362924573563,-3.170085660698769,13.0,61.0,0.99143,3.22,0.54,2.379546134130174,1
3802,6.1,0.24,0.32,2.1972245773362196,-3.473768074496991,41.0,134.0,0.99234,3.25,0.26,2.509599262378372,1
3803,5.5,0.3,0.25,0.6418538861723947,-3.540459448995663,33.0,118.0,0.98972,3.36,0.66,2.5257286443082556,1
3804,5.5,0.16,0.31,0.1823215567939546,-3.649658740960655,31.0,68.0,0.9898,3.33,0.44,2.4553061800117097,1
3805,6.0,0.32,0.46,0.4054651081081644,-2.995732273553991,56.0,189.0,0.99308,3.24,0.49,2.2617630984737906,0
3806,6.1,0.27,0.31,1.3609765531356006,-3.3813947543659757,42.0,137.0,0.99218,3.24,0.46,2.388762789235098,1
3807,6.0,0.27,0.32,1.2809338454620642,-3.3524072174927233,36.0,133.0,0.99215,3.23,0.46,2.379546134130174,1
3808,6.0,0.14,0.37,0.1823215567939546,-3.4420193761824103,63.0,148.0,0.99185,3.32,0.44,2.4159137783010487,0
3809,5.0,0.24,0.19,1.6094379124341003,-3.146555163288575,17.0,101.0,0.99438,3.67,0.57,2.302585092994046,0
3811,6.3,0.23,0.5,2.341805806147327,-3.146555163288575,61.0,132.0,0.99542,2.86,0.46,2.2082744135228043,1
3812,5.6,0.26,0.5,2.4336133554004498,-3.540459448995663,25.0,93.0,0.99428,3.23,0.49,2.3513752571634776,1
3813,6.1,0.34,0.24,2.9096295745005794,-2.995732273553991,33.0,184.0,0.99943,3.12,0.61,2.2300144001592104,0
3814,6.2,0.35,0.25,2.91235066461494,-2.9759296462578115,28.0,182.0,0.99946,3.13,0.62,2.2300144001592104,1
3815,7.3,0.36,0.62,1.9600947840472698,-3.4112477175156566,48.0,185.0,0.99472,3.14,0.62,2.3608540011180215,1
3816,5.1,0.25,0.36,0.26236426446749106,-3.3524072174927233,40.0,78.0,0.9891,3.23,0.64,2.4932054526026954,1
3817,5.5,0.16,0.26,0.4054651081081644,-3.4420193761824103,35.0,100.0,0.99076,3.43,0.77,2.4849066497880004,1
3818,6.4,0.19,0.35,2.322387720290225,-3.146555163288575,40.0,106.0,0.99632,3.16,0.5,2.272125885509337,1
3819,6.6,0.29,0.73,0.7884573603642703,-3.611918412977808,21.0,92.0,0.99,3.12,0.48,2.517696472610991,1
3820,6.0,0.38,0.26,1.252762968495368,-3.3524072174927233,38.0,111.0,0.98872,3.18,0.47,2.6100697927420065,1
3821,6.5,0.2,0.35,1.3609765531356006,-3.2188758248682006,27.0,140.0,0.99102,2.98,0.53,2.468099531471619,1
3822,6.6,0.17,0.26,2.0014800002101243,-2.9565115604007097,45.0,128.0,0.99388,3.16,0.37,2.302585092994046,1
3823,6.2,0.15,0.27,2.3978952727983707,-3.3524072174927233,46.0,116.0,0.99602,3.12,0.38,2.2082744135228043,1
3824,5.9,0.48,0.3,0.4054651081081644,-3.2968373663379125,19.0,78.0,0.99057,3.47,0.42,2.4765384001174837,1
3825,5.3,0.4,0.25,1.3609765531356006,-3.473768074496991,45.0,130.0,0.99072,3.31,0.58,2.463853240590168,1
3826,5.9,0.26,0.29,1.6863989535702288,-3.079113882493042,34.0,116.0,0.99224,3.24,0.41,2.4336133554004498,1
3827,5.2,0.3,0.34,0.4054651081081644,-3.270169119255751,18.0,96.0,0.98942,3.56,0.48,2.5649493574615367,1
3828,6.4,0.32,0.25,1.6094379124341003,-2.900422093749666,28.0,138.0,0.99171,3.27,0.5,2.517696472610991,1
3829,6.6,0.19,0.25,0.1823215567939546,-2.9565115604007097,34.0,181.0,0.99352,3.3,0.42,2.2407096892759584,1
3830,6.8,0.27,0.3,2.5649493574615367,-3.0576076772720784,69.0,160.0,0.99705,3.16,0.5,2.2617630984737906,1
3831,6.4,0.28,0.45,2.151762203259462,-2.864704011147587,47.0,223.0,0.99654,3.16,0.51,2.2082744135228043,0
3832,5.2,0.21,0.31,0.5306282510621704,-3.036554268074246,17.0,61.0,0.98953,3.24,0.37,2.4849066497880004,1
3833,7.1,0.24,0.34,0.1823215567939546,-3.101092789211817,6.0,132.0,0.99132,3.16,0.46,2.4159137783010487,0
3834,5.0,0.27,0.4,0.1823215567939546,-2.577021938695806,42.0,124.0,0.99204,3.32,0.47,2.312535423847214,1
3835,5.8,0.27,0.4,0.1823215567939546,-2.577021938695806,47.0,130.0,0.99185,3.13,0.45,2.33214389523559,1
3836,5.9,0.27,0.32,0.6931471805599453,-3.3813947543659757,31.0,102.0,0.98952,3.16,0.56,2.509599262378372,1
3837,5.8,0.315,0.19,2.9652730660692823,-3.473768074496991,28.0,106.0,0.99704,2.97,0.4,2.3561258599220753,1
3838,6.0,0.59,0.0,-0.2231435513142097,-3.2968373663379125,30.0,95.0,0.99032,3.1,0.4,2.388762789235098,0
3839,5.8,0.3,0.09,1.840549633397487,-3.170085660698769,36.0,138.0,0.99382,3.15,0.48,2.272125885509337,0
3840,5.6,0.3,0.1,1.8562979903656263,-3.146555163288575,34.0,142.0,0.99382,3.14,0.48,2.2823823856765264,0
3841,6.7,0.3,0.5,2.4932054526026954,-3.101092789211817,38.0,127.0,0.9974,3.04,0.53,2.186051276738094,1
3842,6.4,0.31,0.31,2.5572273113676265,-3.101092789211817,55.0,161.0,0.99546,3.02,0.59,2.322387720290225,0
3843,6.9,0.25,0.29,0.8754687373538999,-3.270169119255751,28.0,76.0,0.99088,3.01,0.36,2.4595888418037104,1
3844,4.4,0.32,0.39,1.4586150226995167,-3.506557897319982,31.0,127.0,0.98904,3.46,0.36,2.5494451709255714,1
3845,3.9,0.225,0.4,1.4350845252893227,-3.506557897319982,29.0,118.0,0.989,3.57,0.36,2.5494451709255714,1
3846,5.5,0.62,0.33,0.5306282510621704,-3.2968373663379125,24.0,118.0,0.98758,3.15,0.39,2.60638654732571,1
3847,6.2,0.3,0.42,0.7884573603642703,-3.3242363405260273,28.0,128.0,0.9901,3.13,0.38,2.451005098112319,1
3848,4.7,0.785,0.0,1.2237754316221157,-3.3242363405260273,23.0,134.0,0.98981,3.53,0.92,2.624668592163159,1
3849,6.0,0.31,0.32,2.0014800002101243,-1.742969305058623,47.0,159.0,0.9952,3.19,0.5,2.2407096892759584,1
3850,6.0,0.32,0.3,1.9878743481543455,-1.7486999797676082,46.0,159.0,0.99519,3.18,0.49,2.2407096892759584,0
3851,6.4,0.105,0.29,0.09531017980432493,-3.3524072174927233,44.0,140.0,0.99142,3.17,0.55,2.3702437414678603,1
3852,5.7,0.33,0.32,0.3364722366212129,-3.146555163288575,28.0,93.0,0.9897,3.31,0.5,2.509599262378372,1
3853,5.9,0.32,0.19,2.6741486494265287,-3.170085660698769,37.0,115.0,0.99684,3.16,0.43,2.33214389523559,0
3854,6.2,0.26,0.2,2.0794415416798357,-3.0576076772720784,35.0,111.0,0.99445,3.11,0.42,2.341805806147327,1
3855,6.0,0.2,0.33,0.09531017980432493,-3.2441936328524905,45.0,126.0,0.99051,3.31,0.45,2.451005098112319,1
3856,5.8,0.28,0.34,0.7884573603642703,-3.2968373663379125,24.0,125.0,0.98986,3.36,0.33,2.5494451709255714,1
3857,6.4,0.31,0.5,1.7578579175523736,-3.270169119255751,42.0,111.0,0.99189,3.18,0.53,2.4765384001174837,1
3858,6.0,0.35,0.46,-0.10536051565782628,-3.4112477175156566,9.0,65.0,0.98934,3.24,0.35,2.4932054526026954,0
3859,5.1,0.26,0.34,1.8562979903656263,-3.3813947543659757,26.0,99.0,0.99449,3.23,0.41,2.2192034840549946,1
3860,6.6,0.28,0.09,2.388762789235098,-2.9759296462578115,37.0,131.0,0.99566,2.93,0.62,2.2512917986064953,1
3861,6.0,0.17,0.3,1.9878743481543455,-3.2441936328524905,39.0,104.0,0.99252,2.91,0.57,2.3978952727983707,1
3862,7.3,0.35,0.67,2.1162555148025524,-2.9374633654300153,10.0,100.0,0.9959,3.19,0.5,2.388762789235098,0
3863,6.0,0.26,0.24,0.26236426446749106,-2.9374633654300153,66.0,150.0,0.9924,3.21,0.62,2.341805806147327,1
3864,5.4,0.375,0.4,1.1939224684724346,-2.9187712324178627,29.0,147.0,0.99482,3.42,0.52,2.2082744135228043,0
3865,7.0,0.17,0.42,0.0,-2.5902671654458267,19.0,71.0,0.99103,3.32,0.62,2.4336133554004498,1
3866,5.1,0.26,0.33,0.09531017980432493,-3.611918412977808,46.0,113.0,0.98946,3.35,0.43,2.4336133554004498,1
3867,5.8,0.36,0.5,0.0,-2.0635681925235456,63.0,178.0,0.99212,3.1,0.45,2.272125885509337,0
3868,5.7,0.4,0.35,1.62924053973028,-3.649658740960655,17.0,113.0,0.99052,3.18,0.67,2.517696472610991,1
3869,6.2,0.76,0.01,1.1631508098056809,-3.1941832122778293,18.0,120.0,0.99026,3.2,0.94,2.617395832834079,1
3870,6.1,0.41,0.2,2.533696813957432,-3.4420193761824103,54.0,136.0,0.99516,2.91,0.43,2.3608540011180215,1
3871,5.8,0.385,0.25,1.308332819650179,-3.473768074496991,38.0,122.0,0.99128,3.2,0.63,2.4159137783010487,1
3872,6.0,0.27,0.4,0.5306282510621704,-3.863232841258714,18.0,82.0,0.9891,3.24,0.95,2.5751535273819712,1
3873,7.0,0.24,0.47,0.26236426446749106,-3.146555163288575,18.0,131.0,0.99176,3.19,0.45,2.3978952727983707,1
3874,6.8,0.23,0.48,0.4054651081081644,-3.3242363405260273,35.0,165.0,0.99162,3.18,0.45,2.424802725718295,1
3875,6.5,0.28,0.34,1.5260563034950492,-2.9187712324178627,22.0,130.0,0.99193,3.2,0.46,2.4849066497880004,1
3876,6.4,0.23,0.35,2.33214389523559,-3.170085660698769,54.0,140.0,0.9967,3.23,0.47,2.2192034840549946,0
3877,6.0,0.34,0.29,1.8082887711792655,-3.079113882493042,29.0,134.0,0.99462,3.48,0.57,2.3702437414678603,1
3878,6.7,0.22,0.33,0.1823215567939546,-3.3242363405260273,36.0,86.0,0.99058,3.1,0.76,2.4336133554004498,1
3879,6.0,0.32,0.33,2.2925347571405443,-3.4420193761824103,22.0,90.0,0.99258,3.1,0.43,2.4932054526026954,1
3880,5.8,0.29,0.27,0.47000362924573563,-2.7806208939370456,17.0,140.0,0.99138,3.23,0.35,2.4069451083182885,1
3881,5.8,0.38,0.26,0.09531017980432493,-2.8473122684357177,20.0,140.0,0.99271,3.27,0.43,2.272125885509337,1
3882,5.9,0.32,0.26,0.4054651081081644,-2.864704011147587,17.0,141.0,0.9917,3.24,0.36,2.3702437414678603,0
3883,5.6,0.33,0.28,0.1823215567939546,-3.473768074496991,33.0,97.0,0.99126,3.49,0.58,2.388762789235098,1
3884,5.9,0.37,0.3,0.4054651081081644,-3.4112477175156566,35.0,95.0,0.98986,3.36,0.56,2.4849066497880004,1
3885,5.6,0.295,0.26,0.09531017980432493,-3.3524072174927233,40.0,102.0,0.99154,3.47,0.56,2.3608540011180215,1
